precession_max,precession_slope,theta_plane_mean,oscillation_amp,thickness_slope,elongation_ratio
0.5,-0.5,0.47434164902525694,-0.47434164902525694,0.47434164902525694,-0.15811388300841894
0.5,-0.5,0.47434164902525694,-0.47434164902525694,0.47434164902525694,-0.15811388300841894
0.5,-0.5,0.47434164902525694,-0.47434164902525694,0.47434164902525694,-0.15811388300841894
0.5,-0.5,0.47434164902525694,-0.47434164902525694,0.47434164902525694,-0.15811388300841894
1.0,0.5,-0.47434164902525694,0.47434164902525694,0.3162277660168379,-0.47434164902525694
1.0,0.5,-0.47434164902525694,0.47434164902525694,0.3162277660168379,-0.47434164902525694
1.0,0.5,-0.47434164902525694,0.47434164902525694,0.3162277660168379,-0.47434164902525694
0.5,1.0,-0.9486832980505139,0.9486832980505139,-0.15811388300841894,-0.3162277660168379
