precession_max,precession_slope,theta_plane_mean,oscillation_amp,thickness_slope,elongation_ratio
0.1704706607870538,0.1704706607870538,0.19702207215775042,0.19702207215775042,0.19702207215775042,0.6845283355605285
0.1704706607870538,0.1704706607870538,0.19702207215775042,0.19702207215775042,0.19702207215775042,0.6845283355605285
0.1704706607870538,0.1704706607870538,0.19702207215775042,0.19702207215775042,0.19702207215775042,0.6845283355605285
0.1704706607870538,0.1704706607870538,0.19702207215775042,0.19702207215775042,0.19702207215775042,0.6845283355605285
0.0,0.1704706607870538,0.19702207215775042,0.19702207215775042,0.40708382206558924,0.19702207215775042
0.0,0.1704706607870538,0.19702207215775042,0.19702207215775042,0.40708382206558924,0.19702207215775042
0.0,0.1704706607870538,0.19702207215775042,0.19702207215775042,0.40708382206558924,0.19702207215775042
0.1704706607870538,0.0,9.584590571929133e-05,9.584590571929133e-05,0.6845283355605285,0.40708382206558924
