precession_max,precession_slope,theta_plane_mean,oscillation_amp,thickness_slope,elongation_ratio
0.3105630423627197,-0.042452543755222616,0.4956190906905778,-0.5281504134434516,0.3989423434125891,-0.16315436042000345
0.238522722684056,-0.11713668966428928,0.5592490827801794,-0.5902254628591055,0.4023912724066501,-0.1365127935752483
0.258831252548239,-0.09628916959171041,0.5417473713197639,-0.5731767205033205,0.4016532867941643,-0.14405053357220038
0.0309400770559085,-0.3214928355573357,0.7196852045237935,-0.7454124298730618,0.4000146298450915,-0.05830821180058104
0.9742014542444849,0.8332193331513048,-0.4870667773122023,0.4535130965899363,0.15405173752218287,-0.3837004701741665
0.9997799458366655,0.9289500593709066,-0.6558922511572565,0.6266920319210972,0.07423149725828906,-0.383985396250287
0.9967164215468463,0.9050450058512566,-0.6093902922623116,0.5787870078600236,0.09791716931670266,-0.3856001390415714
0.8338026066785057,0.9744391603955066,-0.9689440125427753,0.9587458558735006,-0.16487076987050134,-0.2937668846114781
